Wins,PPG,OPPG,P6,3PT,TO,AST,ConfChamp,Seed,RPG,STL,NumApp,Home,Team 1 Win?
6.0,4.340000000000003,-1.4799999999999898,0.0,3.71,-3.8499999999999996,0.879999999999999,0.0,10.0,-1.8599999999999994,-1.1600000000000001,-2.0,1.0,1.0
-5.0,0.21999999999999886,2.6300000000000097,0.0,-1.42,0.8699999999999992,0.120000000000001,0.0,0.0,2.8299999999999983,0.6100000000000003,6.0,1.0,0.0
1.0,5.159999999999997,6.140000000000001,0.0,-0.3700000000000001,0.9199999999999999,0.870000000000001,0.0,0.0,-1.6099999999999994,0.7800000000000002,1.0,-1.0,1.0
-11.0,-6.039999999999992,5.489999999999995,0.0,-0.33999999999999986,2.6999999999999993,-0.5899999999999999,-1.0,-15.0,-4.760000000000002,0.33000000000000007,-12.0,1.0,0.0
11.0,6.909999999999997,-5.989999999999995,0.0,-1.6099999999999994,-1.6099999999999994,0.8399999999999999,0.0,11.0,5.880000000000003,0.5200000000000005,5.0,1.0,1.0
-5.0,3.969999999999999,10.650000000000006,0.0,0.8900000000000006,2.039999999999999,0.28999999999999915,0.0,0.0,3.7699999999999996,-0.9399999999999995,-3.0,1.0,0.0
11.0,8.170000000000002,-8.730000000000004,0.0,-0.22999999999999954,-0.6099999999999994,2.51,0.0,0.0,6.880000000000003,1.4900000000000002,1.0,-1.0,1.0
-5.0,1.1899999999999977,5.099999999999994,0.0,-2.92,3.08,0.6499999999999986,0.0,0.0,2.75,0.07000000000000028,-6.0,1.0,0.0
6.0,0.0,-1.9600000000000009,0.0,-0.08999999999999986,0.16999999999999993,1.950000000000001,0.0,0.0,-3.0600000000000023,0.71,3.0,-1.0,1.0
-10.0,6.709999999999994,19.790000000000006,0.0,-1.2199999999999998,3.6099999999999994,2.1099999999999994,0.0,0.0,-0.35999999999999943,-3.25,-2.0,1.0,0.0
3.0,6.099999999999994,-0.7900000000000063,0.0,1.2199999999999989,1.8699999999999992,-0.5099999999999998,0.0,0.0,-0.14999999999999858,2.63,1.0,1.0,1.0
-12.0,-4.400000000000006,3.25,0.0,1.3500000000000005,-0.0,2.280000000000001,-1.0,-5.0,-5.599999999999998,-1.37,-11.0,-1.0,0.0
2.0,1.759999999999991,3.3900000000000006,0.0,2.8,-0.7599999999999998,-1.4800000000000004,0.0,0.0,-1.4699999999999989,-0.47999999999999954,-17.0,1.0,1.0
-16.0,-12.550000000000004,0.37999999999999545,0.0,-1.3399999999999999,1.6600000000000001,-3.7200000000000006,-1.0,-14.0,-0.879999999999999,-0.25,-6.0,1.0,0.0
3.0,4.859999999999999,2.5700000000000074,0.0,-0.7999999999999998,-0.75,-0.39000000000000057,0.0,0.0,2.1700000000000017,1.4700000000000006,1.0,1.0,1.0
-4.0,-5.140000000000001,-2.6000000000000085,0.0,1.17,-0.6199999999999992,0.21000000000000085,-1.0,-16.0,-1.1499999999999986,-1.0,-2.0,1.0,0.0
0.0,-8.100000000000009,-6.900000000000006,0.0,0.6999999999999993,-1.9000000000000004,0.02999999999999936,0.0,0.0,0.20000000000000284,-0.46999999999999975,-1.0,1.0,1.0
-2.0,-0.5800000000000125,1.8399999999999892,0.0,-2.9699999999999998,0.9800000000000004,-0.20999999999999908,0.0,0.0,0.34999999999999787,0.7199999999999998,0.0,1.0,0.0
-4.0,-0.25,6.0,0.0,-1.5000000000000009,0.8100000000000005,-0.8099999999999987,0.0,0.0,1.9400000000000013,-0.9700000000000006,-2.0,1.0,1.0
-3.0,4.799999999999997,3.5400000000000063,0.0,0.5699999999999994,1.6100000000000012,-1.9399999999999995,0.0,0.0,1.1400000000000006,0.2600000000000007,-1.0,1.0,0.0
1.0,2.5900000000000034,0.9699999999999989,0.0,2.919999999999999,-1.58,-1.5600000000000005,0.0,0.0,-3.349999999999998,-0.2599999999999998,0.0,1.0,1.0
-5.0,-5.090000000000003,0.8700000000000045,0.0,0.4500000000000002,0.5899999999999999,-4.219999999999999,0.0,0.0,-2.490000000000002,1.7400000000000002,-3.0,1.0,0.0
3.0,-7.0,-14.319999999999993,0.0,-0.7299999999999995,-2.369999999999999,-1.370000000000001,0.0,5.0,-2.1499999999999986,0.7800000000000002,7.0,1.0,1.0
5.0,0.3400000000000034,-1.2999999999999972,0.0,-1.0300000000000002,-0.11999999999999922,-1.67,0.0,0.0,1.9999999999999964,-0.03000000000000025,-3.0,1.0,0.0
5.0,7.5,3.430000000000007,0.0,1.3900000000000006,-3.1099999999999994,1.6400000000000006,0.0,0.0,-2.4299999999999997,-0.29000000000000004,-2.0,1.0,1.0
-4.0,-5.439999999999998,-1.4299999999999926,0.0,1.6799999999999997,-1.3100000000000005,-0.4800000000000004,0.0,0.0,0.05000000000000071,-1.6600000000000001,-13.0,-1.0,0.0
-6.0,0.2400000000000091,-0.030000000000001137,0.0,-1.5199999999999996,-0.33000000000000007,-0.23000000000000043,0.0,5.0,0.0,-0.5499999999999989,-32.0,-1.0,1.0
-9.0,-4.180000000000007,12.700000000000003,0.0,-0.5499999999999998,0.4299999999999997,-4.609999999999999,0.0,-4.0,-4.330000000000002,-1.5099999999999998,1.0,-1.0,0.0
7.0,1.5499999999999972,-3.6200000000000045,0.0,-0.11999999999999922,-1.42,2.76,1.0,-7.0,0.16000000000000014,1.3600000000000003,11.0,-1.0,1.0
-8.0,-9.519999999999996,-2.930000000000007,0.0,-1.83,0.8300000000000001,1.6900000000000013,0.0,0.0,-4.030000000000001,0.9699999999999998,2.0,1.0,0.0
15.0,7.990000000000002,-5.5,0.0,0.8300000000000001,-0.009999999999999787,2.4400000000000013,0.0,0.0,4.889999999999997,0.13999999999999968,2.0,-1.0,1.0
-9.0,-6.980000000000004,3.719999999999999,0.0,-0.0600000000000005,-0.4800000000000004,-1.6900000000000013,0.0,0.0,-0.17999999999999972,-1.6899999999999995,4.0,1.0,0.0
-15.0,-14.64,0.27000000000001023,0.0,-0.09999999999999964,1.370000000000001,-4.08,0.0,0.0,-0.9299999999999997,-2.9799999999999995,10.0,1.0,1.0
0.0,0.030000000000001137,-1.8799999999999955,0.0,1.6500000000000004,-0.2699999999999996,1.0700000000000003,-1.0,-16.0,-2.8800000000000026,1.0599999999999996,-10.0,-1.0,0.0
10.0,13.82,5.410000000000011,0.0,1.1499999999999995,1.3599999999999994,1.9600000000000009,0.0,0.0,4.289999999999996,1.8399999999999999,0.0,1.0,1.0
-9.0,-10.379999999999995,-3.719999999999999,0.0,-2.33,-1.1100000000000012,-4.140000000000001,-1.0,-13.0,-3.530000000000001,-1.21,-5.0,-1.0,0.0
4.0,9.129999999999995,5.040000000000006,0.0,0.13999999999999968,0.15000000000000036,2.9399999999999995,0.0,0.0,-1.3299999999999983,0.3700000000000001,2.0,1.0,1.0
-11.0,-5.6299999999999955,1.6800000000000068,0.0,-1.3399999999999999,-0.33000000000000007,-1.0500000000000007,-1.0,-15.0,-3.039999999999999,1.0499999999999998,-5.0,1.0,0.0
6.0,3.6400000000000006,-2.0600000000000023,0.0,2.09,0.3100000000000005,2.09,0.0,0.0,1.1799999999999997,1.7400000000000002,2.0,1.0,1.0
-13.0,-5.480000000000004,4.710000000000008,0.0,1.29,0.3500000000000014,1.1300000000000008,0.0,0.0,0.6500000000000021,-2.5600000000000005,-5.0,-1.0,0.0
0.0,2.460000000000008,-0.45999999999999375,0.0,-1.0300000000000002,0.25,-0.8000000000000007,0.0,-1.0,-0.7199999999999989,-0.22999999999999954,7.0,-1.0,1.0
-1.0,0.5,6.469999999999999,0.0,-0.7199999999999998,1.8100000000000005,-2.8099999999999987,0.0,0.0,-4.400000000000002,1.8499999999999996,-5.0,1.0,0.0
6.0,10.920000000000002,3.1700000000000017,0.0,1.5,0.6400000000000006,4.549999999999999,0.0,10.0,-0.5499999999999972,0.8800000000000008,12.0,1.0,1.0
-1.0,-3.289999999999992,-0.37999999999999545,0.0,1.9100000000000001,-2.1899999999999995,-3.710000000000001,1.0,14.0,-4.579999999999998,-1.6400000000000006,2.0,-1.0,0.0
-1.0,1.5900000000000034,3.5600000000000023,0.0,-1.1500000000000004,-1.7799999999999994,2.67,0.0,0.0,1.4299999999999997,0.08999999999999986,5.0,-1.0,1.0
-4.0,-3.969999999999999,-0.5600000000000023,0.0,-1.7800000000000002,2.41,-0.5700000000000003,0.0,0.0,-1.120000000000001,1.3399999999999999,-2.0,-1.0,0.0
6.0,-8.799999999999997,-13.540000000000006,0.0,-2.740000000000001,-3.4300000000000015,2.360000000000001,0.0,4.0,-1.5600000000000023,0.8799999999999999,5.0,-1.0,1.0
4.0,1.4899999999999949,-2.9099999999999966,0.0,2.09,0.009999999999999787,-0.9100000000000001,0.0,0.0,-1.2800000000000011,0.41999999999999993,0.0,1.0,0.0
4.0,0.13000000000000966,-1.2999999999999972,0.0,-0.3799999999999999,-0.3800000000000008,-3.210000000000001,0.0,0.0,-4.100000000000001,1.63,6.0,1.0,1.0
4.0,5.0,-3.4099999999999966,0.0,-0.3200000000000003,-4.52,1.4299999999999997,0.0,0.0,-3.2099999999999973,0.35999999999999943,-4.0,1.0,0.0
-6.0,-3.0500000000000114,0.8299999999999983,0.0,1.0900000000000007,0.9100000000000001,-5.139999999999999,0.0,0.0,0.5899999999999999,-0.7700000000000005,-1.0,1.0,1.0
-18.0,-11.879999999999995,4.060000000000002,0.0,-1.7799999999999994,-0.5999999999999996,-7.380000000000001,0.0,-3.0,-1.759999999999998,-0.3700000000000001,-5.0,1.0,0.0
3.0,-0.15000000000000568,-8.310000000000002,0.0,-0.8099999999999996,-1.8100000000000005,-0.9600000000000009,0.0,0.0,0.03999999999999915,0.6299999999999999,-10.0,1.0,1.0
-2.0,0.7399999999999949,4.1299999999999955,0.0,-3.63,0.3000000000000007,-2.0,0.0,0.0,-6.609999999999999,3.8200000000000003,0.0,1.0,0.0
7.0,0.7900000000000063,-5.680000000000007,0.0,-1.0499999999999998,-2.7200000000000006,-1.3100000000000005,0.0,0.0,-1.6099999999999994,-1.0200000000000005,0.0,1.0,1.0
-5.0,-2.6300000000000097,0.20999999999999375,0.0,-1.0700000000000003,-2.16,-1.1899999999999995,0.0,0.0,-0.16999999999999815,0.40000000000000036,16.0,1.0,0.0
-3.0,2.6299999999999955,4.63000000000001,0.0,2.5500000000000007,0.049999999999998934,0.40000000000000036,0.0,0.0,1.0399999999999991,-0.07000000000000028,0.0,-1.0,1.0
-9.0,-1.9299999999999926,11.730000000000004,0.0,-2.3999999999999995,4.949999999999999,0.5999999999999996,0.0,0.0,-1.2699999999999996,0.6299999999999999,2.0,-1.0,0.0
0.0,1.8499999999999943,1.490000000000009,0.0,-2.450000000000001,1.9399999999999995,1.2400000000000002,0.0,0.0,1.3899999999999935,2.8499999999999996,4.0,1.0,1.0
-11.0,-13.200000000000003,2.9099999999999966,0.0,-2.5300000000000002,-1.1400000000000006,-4.68,0.0,-4.0,-8.529999999999998,0.20000000000000018,-8.0,1.0,0.0
-5.0,-4.390000000000001,-0.5499999999999972,0.0,-1.0300000000000002,-1.7300000000000004,-3.620000000000001,0.0,0.0,-1.2600000000000016,-0.29000000000000004,-3.0,-1.0,1.0
-10.0,-8.090000000000003,2.6099999999999994,0.0,-2.2200000000000006,-0.10999999999999943,-4.49,-1.0,-13.0,-3.6700000000000017,-0.7199999999999998,4.0,-1.0,0.0
3.0,4.799999999999997,1.0600000000000023,0.0,-1.8100000000000005,0.8599999999999994,0.5800000000000001,0.0,-3.0,1.1799999999999997,1.1499999999999995,-5.0,1.0,1.0
-9.0,0.04000000000000625,8.269999999999996,0.0,1.0,-0.7300000000000004,-1.6199999999999992,0.0,0.0,0.10999999999999943,-0.8900000000000006,1.0,1.0,0.0
0.0,-1.1300000000000097,-1.8399999999999892,0.0,1.1600000000000001,-0.6900000000000013,1.4800000000000004,0.0,0.0,-5.41,4.8,-1.0,1.0,1.0
-6.0,-3.230000000000004,-2.280000000000001,0.0,2.8499999999999996,-3.01,-0.2400000000000002,-1.0,-8.0,1.3400000000000034,-2.59,3.0,-1.0,0.0
8.0,10.220000000000006,-1.6200000000000045,0.0,1.4699999999999998,-2.3199999999999985,-2.460000000000001,0.0,0.0,4.150000000000002,0.1999999999999993,11.0,1.0,1.0
1.0,0.1599999999999966,-1.2399999999999949,0.0,0.9799999999999995,-2.290000000000001,-1.459999999999999,0.0,0.0,1.5100000000000016,0.46999999999999975,-4.0,1.0,0.0
2.0,3.270000000000003,0.8200000000000074,0.0,0.29000000000000004,-0.40000000000000036,0.2699999999999996,0.0,0.0,-2.9299999999999997,-0.8599999999999994,-2.0,-1.0,1.0
-7.0,-2.210000000000001,3.0600000000000023,0.0,-1.1500000000000004,-0.8599999999999994,-0.0600000000000005,0.0,0.0,-0.4400000000000013,-0.6000000000000005,8.0,-1.0,0.0
8.0,2.730000000000004,-0.4099999999999966,0.0,0.03000000000000025,0.41000000000000014,3.9800000000000004,1.0,-7.0,4.910000000000004,-0.5700000000000003,6.0,1.0,1.0
-10.0,-3.1400000000000006,3.230000000000004,0.0,-0.030000000000001137,-0.5800000000000001,1.0899999999999999,0.0,0.0,-5.049999999999997,-0.6499999999999995,1.0,1.0,0.0
4.0,3.0400000000000063,-3.3100000000000023,0.0,-1.6500000000000004,-2.280000000000001,-1.0999999999999996,0.0,0.0,3.509999999999998,-2.38,-4.0,1.0,1.0
15.0,5.439999999999998,-13.719999999999999,0.0,-0.20999999999999996,-3.780000000000001,1.0700000000000003,0.0,1.0,4.060000000000002,3.3500000000000005,-15.0,-1.0,0.0
16.0,5.640000000000001,-6.760000000000005,0.0,2.0999999999999996,-1.1499999999999986,2.630000000000001,1.0,15.0,-1.8000000000000007,0.25,9.0,1.0,1.0
2.0,8.399999999999999,9.310000000000002,0.0,0.5700000000000003,1.0600000000000005,1.7100000000000009,0.0,0.0,0.18999999999999773,1.0499999999999998,-1.0,1.0,0.0
7.0,0.75,-7.090000000000003,0.0,0.33999999999999986,-0.47000000000000064,-0.3099999999999987,0.0,0.0,2.2200000000000024,-0.7199999999999998,7.0,-1.0,1.0
-4.0,1.0200000000000031,4.290000000000006,0.0,-0.6000000000000005,0.40000000000000036,-0.8699999999999992,-1.0,0.0,5.199999999999999,-4.1899999999999995,0.0,-1.0,0.0
-4.0,-10.150000000000006,-5.569999999999993,0.0,-0.3099999999999996,1.6400000000000006,-2.41,0.0,-16.0,-3.0,-0.47000000000000064,-7.0,-1.0,1.0
-1.0,-2.0,-2.730000000000004,0.0,-0.27000000000000046,-0.7300000000000004,-1.0,0.0,0.0,2.5700000000000003,-0.20000000000000018,1.0,1.0,0.0
8.0,0.8599999999999994,-5.949999999999989,0.0,-1.7400000000000002,-0.030000000000001137,-1.129999999999999,0.0,0.0,2.5599999999999987,1.0599999999999996,2.0,1.0,1.0
5.0,-2.219999999999999,-2.3100000000000023,0.0,-2.7199999999999998,0.08999999999999986,1.9400000000000013,0.0,-2.0,3.020000000000003,2.129999999999999,25.0,1.0,0.0
-1.0,-3.6599999999999966,-3.059999999999988,0.0,0.6299999999999999,1.1799999999999997,-0.4300000000000015,0.0,0.0,-1.8099999999999987,-0.07000000000000028,-4.0,-1.0,1.0
-11.0,-11.990000000000009,-1.5,0.0,-1.0200000000000005,1.5899999999999999,-8.17,-1.0,-15.0,1.1900000000000013,-0.5899999999999999,-1.0,-1.0,0.0
1.0,-9.029999999999994,-8.88000000000001,0.0,-1.2400000000000002,0.15000000000000036,-1.9400000000000013,0.0,0.0,-0.00999999999999801,-0.6299999999999999,-4.0,-1.0,1.0
-16.0,-2.5600000000000023,9.530000000000001,0.0,2.3999999999999995,1.1500000000000004,-0.40000000000000036,0.0,0.0,-2.629999999999999,0.6199999999999992,1.0,-1.0,0.0
10.0,1.6099999999999994,-10.549999999999997,0.0,-0.6400000000000006,1.459999999999999,3.040000000000001,1.0,16.0,4.830000000000002,-0.75,-2.0,1.0,1.0
-9.0,-9.420000000000002,-2.569999999999993,0.0,-0.40000000000000036,0.41999999999999993,-2.540000000000001,0.0,0.0,-3.34,-1.2599999999999998,0.0,1.0,0.0
0.0,-4.3799999999999955,0.9699999999999989,0.0,0.4500000000000002,-0.7900000000000009,-0.02999999999999936,0.0,0.0,-2.7600000000000016,2.999999999999999,-4.0,-1.0,1.0
7.0,3.5600000000000023,-4.810000000000002,0.0,-0.20000000000000018,-3.039999999999999,-1.9100000000000001,0.0,0.0,1.1199999999999974,-1.8399999999999999,1.0,1.0,0.0
0.0,-8.75,-7.049999999999997,0.0,1.12,-1.0,0.5299999999999994,0.0,11.0,-2.8299999999999983,-0.6300000000000008,-3.0,1.0,1.0
-4.0,-2.719999999999999,1.3400000000000034,0.0,0.47000000000000064,-1.0199999999999996,-1.2899999999999991,0.0,-7.0,-3.019999999999996,-1.87,22.0,1.0,0.0
-1.0,-3.3200000000000074,2.240000000000009,0.0,-3.0,-1.4699999999999989,-0.7599999999999998,0.0,0.0,-4.789999999999999,1.0,0.0,-1.0,1.0
-14.0,-14.660000000000004,2.460000000000008,0.0,-1.1099999999999994,2.039999999999999,-2.7200000000000006,0.0,0.0,-7.640000000000001,0.5099999999999998,-12.0,-1.0,0.0
8.0,8.64,-3.019999999999996,0.0,2.4400000000000004,-1.2800000000000011,3.4700000000000006,0.0,0.0,1.0700000000000003,0.6700000000000008,3.0,-1.0,1.0
-5.0,-5.509999999999998,-0.4399999999999977,0.0,1.2199999999999998,-1.6999999999999993,-1.2699999999999996,-1.0,-16.0,-0.8100000000000023,-0.7700000000000005,-7.0,-1.0,0.0
-7.0,1.6799999999999926,5.820000000000007,0.0,1.4800000000000004,-1.8899999999999988,0.8099999999999987,-1.0,-5.0,-4.98,-0.4400000000000004,-27.0,1.0,1.0
-2.0,-0.3200000000000074,1.3499999999999943,0.0,2.09,1.3000000000000007,-2.01,0.0,0.0,0.75,-1.25,1.0,1.0,0.0
11.0,1.9200000000000017,-8.960000000000008,0.0,1.2600000000000007,-2.16,-0.33999999999999986,0.0,0.0,4.219999999999999,0.5299999999999994,-2.0,1.0,1.0
-6.0,-6.810000000000002,3.3400000000000034,0.0,2.1500000000000004,-0.7599999999999998,-1.1199999999999992,0.0,-8.0,-0.8099999999999987,-1.6300000000000008,-5.0,1.0,0.0
13.0,8.189999999999998,-1.3400000000000034,0.0,0.8899999999999997,0.08999999999999986,-1.3699999999999992,0.0,10.0,5.5,-1.1499999999999995,5.0,1.0,1.0
-1.0,-9.820000000000007,-5.140000000000001,0.0,-1.0,2.6500000000000004,-2.66,0.0,0.0,-1.5100000000000016,-0.41000000000000014,2.0,-1.0,0.0
-5.0,0.37000000000000455,6.299999999999997,0.0,-0.9300000000000006,2.299999999999999,1.1300000000000008,0.0,0.0,2.0,2.17,-2.0,-1.0,1.0
-10.0,-6.349999999999994,3.6000000000000085,0.0,-0.4899999999999993,-0.9400000000000013,-0.5299999999999994,0.0,0.0,-1.360000000000003,0.6599999999999993,4.0,1.0,0.0
0.0,-0.5,-3.780000000000001,0.0,-0.8099999999999996,-1.6799999999999997,1.0600000000000005,0.0,0.0,-2.7699999999999996,-1.4800000000000004,6.0,-1.0,1.0
-5.0,4.790000000000006,4.939999999999998,0.0,1.7799999999999994,1.67,2.67,-1.0,-12.0,-1.7299999999999969,1.0600000000000005,0.0,1.0,0.0
11.0,3.519999999999996,-6.910000000000011,0.0,-0.1200000000000001,0.5399999999999991,1.549999999999999,0.0,0.0,4.509999999999998,1.0499999999999998,-12.0,1.0,1.0
3.0,1.6500000000000057,-0.8200000000000074,0.0,2.4899999999999993,0.8599999999999994,1.9699999999999989,0.0,0.0,-3.8500000000000014,0.22999999999999954,-13.0,1.0,0.0
4.0,2.1499999999999915,-2.0,0.0,0.8300000000000001,2.3000000000000007,0.7599999999999998,0.0,9.0,2.6700000000000017,1.67,3.0,1.0,1.0
4.0,7.060000000000002,6.280000000000001,0.0,0.5899999999999999,1.1600000000000001,2.6899999999999995,0.0,-3.0,1.6899999999999977,-1.12,-5.0,1.0,0.0
1.0,2.5600000000000023,-4.060000000000002,0.0,-2.12,0.7200000000000006,3.5500000000000007,0.0,6.0,3.1299999999999955,1.5,19.0,-1.0,1.0
-16.0,-10.069999999999993,4.099999999999994,0.0,-1.0599999999999996,0.6799999999999997,-1.5,0.0,-5.0,-3.289999999999999,-1.1799999999999997,3.0,-1.0,0.0
12.0,12.0,5.519999999999996,0.0,3.209999999999999,-0.8800000000000008,2.9400000000000013,0.0,7.0,-4.479999999999997,3.21,14.0,-1.0,1.0
-5.0,1.6500000000000057,8.71,0.0,0.16000000000000014,0.7400000000000002,1.450000000000001,0.0,0.0,-4.540000000000003,0.02999999999999936,-3.0,1.0,0.0
-14.0,-4.789999999999992,8.489999999999995,0.0,-0.5199999999999996,2.6999999999999993,0.10999999999999943,-1.0,-13.0,-2.039999999999999,-2.33,-5.0,1.0,1.0
-12.0,-8.590000000000003,1.2999999999999972,0.0,0.39000000000000057,-0.8699999999999992,-1.1300000000000008,0.0,-11.0,-5.219999999999999,-3.2199999999999998,2.0,1.0,0.0
3.0,2.0600000000000023,-2.0,0.0,0.8999999999999995,-0.8000000000000007,-2.280000000000001,0.0,0.0,5.140000000000001,-2.08,5.0,-1.0,1.0
-13.0,-9.489999999999995,2.469999999999999,0.0,-1.1199999999999992,1.17,-0.13000000000000078,0.0,0.0,-1.7100000000000009,-2.1500000000000004,-3.0,1.0,0.0
-3.0,-4.430000000000007,-8.070000000000007,0.0,-4.73,2.2699999999999996,1.0300000000000011,0.0,-10.0,3.950000000000003,4.419999999999999,-1.0,1.0,1.0
-6.0,4.780000000000001,10.930000000000007,0.0,-1.6900000000000004,-1.2400000000000002,-1.620000000000001,0.0,0.0,1.9699999999999989,-1.75,7.0,1.0,0.0
5.0,-0.12999999999999545,-0.46999999999999886,0.0,-0.5700000000000003,0.17999999999999972,-3.25,0.0,0.0,6.879999999999999,-1.6900000000000004,-1.0,1.0,1.0
-6.0,-7.52000000000001,-0.37999999999999545,0.0,1.5499999999999998,0.7999999999999989,-3.1800000000000015,0.0,-6.0,-3.240000000000002,-2.5200000000000005,22.0,1.0,0.0
8.0,9.399999999999991,1.3199999999999932,0.0,0.2400000000000002,-2.7300000000000004,3.3599999999999994,1.0,2.0,-1.9600000000000044,2.3600000000000003,9.0,1.0,1.0
-19.0,-12.900000000000006,5.1499999999999915,0.0,-2.4399999999999995,1.6199999999999992,-4.890000000000001,0.0,0.0,-2.9299999999999997,-0.6299999999999999,4.0,1.0,0.0
10.0,4.510000000000005,-1.6200000000000045,0.0,-0.5000000000000009,0.20999999999999908,1.4299999999999997,0.0,0.0,1.5799999999999983,4.27,10.0,1.0,1.0
-8.0,-16.27000000000001,-7.5,0.0,-4.8500000000000005,-1.5,-1.0300000000000011,-1.0,10.0,-5.82,2.79,-8.0,1.0,0.0
2.0,-6.010000000000005,-5.030000000000001,0.0,-0.9100000000000001,0.8399999999999999,1.1399999999999988,0.0,0.0,-2.8100000000000023,2.4400000000000004,3.0,1.0,1.0
-15.0,-13.850000000000009,3.5799999999999983,0.0,-3.3600000000000003,0.9399999999999995,-5.01,0.0,0.0,-2.1999999999999993,0.09999999999999964,-4.0,-1.0,0.0
12.0,2.6400000000000006,-5.570000000000007,0.0,-0.5499999999999998,-2.0199999999999996,3.209999999999999,0.0,0.0,0.9800000000000004,1.7999999999999998,-15.0,1.0,1.0
-13.0,-3.769999999999996,8.199999999999996,0.0,-0.7199999999999998,2.4800000000000004,-2.5200000000000014,0.0,0.0,-3.419999999999998,-1.13,-1.0,1.0,0.0
2.0,-3.8299999999999983,-8.14,0.0,-0.79,-1.92,0.030000000000001137,0.0,0.0,-6.25,-0.08999999999999986,1.0,-1.0,1.0
6.0,4.8700000000000045,-1.4500000000000028,0.0,1.17,-1.6399999999999988,0.870000000000001,0.0,0.0,3.759999999999998,-0.25,1.0,-1.0,0.0
3.0,-0.6899999999999977,-6.700000000000003,0.0,3.0600000000000005,-2.639999999999999,0.7599999999999998,0.0,6.0,-2.690000000000005,-3.0,2.0,1.0,1.0
-10.0,-7.420000000000002,1.6000000000000085,0.0,-1.9000000000000004,2.83,-1.4100000000000001,0.0,0.0,-4.810000000000002,-2.629999999999999,4.0,1.0,0.0
5.0,7.599999999999994,-3.960000000000008,0.0,-0.8700000000000001,-1.9100000000000001,1.290000000000001,0.0,0.0,0.75,1.8099999999999996,18.0,1.0,1.0
-11.0,-5.25,0.04999999999999716,0.0,-0.5800000000000001,-0.9400000000000013,-0.7899999999999991,0.0,0.0,-4.460000000000001,-0.20999999999999996,3.0,-1.0,0.0
6.0,3.3200000000000074,-0.8199999999999932,0.0,0.10000000000000142,-1.3900000000000006,5.0,1.0,13.0,1.4500000000000028,-1.6100000000000003,-1.0,1.0,1.0
1.0,-3.6400000000000006,-4.929999999999993,0.0,1.759999999999999,0.2599999999999998,-0.4900000000000002,0.0,0.0,-0.5800000000000018,0.8700000000000001,-1.0,1.0,0.0
-1.0,0.10999999999999943,-4.27000000000001,0.0,-0.34999999999999964,-0.03999999999999915,0.21000000000000085,0.0,0.0,3.0,-0.2699999999999996,1.0,1.0,1.0
11.0,6.449999999999996,-4.439999999999998,0.0,0.6100000000000003,-1.7199999999999989,0.14000000000000057,0.0,0.0,1.1400000000000006,1.0499999999999998,-1.0,1.0,0.0
13.0,2.8100000000000023,-9.469999999999999,0.0,-1.120000000000001,-2.8100000000000005,0.6300000000000008,0.0,1.0,4.5000000000000036,0.8799999999999999,4.0,-1.0,1.0
-13.0,-12.160000000000004,2.5799999999999983,0.0,0.5200000000000005,1.1099999999999994,-0.7699999999999996,0.0,-4.0,-3.2699999999999996,-1.1499999999999995,-15.0,-1.0,0.0
12.0,6.3999999999999915,-6.530000000000001,0.0,4.67,-2.4299999999999997,1.6000000000000014,0.0,0.0,3.1400000000000006,1.2000000000000002,-1.0,1.0,1.0
0.0,3.520000000000003,6.11999999999999,0.0,-1.21,2.130000000000001,-2.469999999999999,0.0,0.0,-1.3599999999999994,1.5300000000000002,-1.0,1.0,0.0
6.0,2.759999999999991,-2.069999999999993,0.0,0.0,-0.21000000000000085,-0.15999999999999837,0.0,0.0,-0.08999999999999986,-0.3099999999999996,-1.0,-1.0,1.0
13.0,9.790000000000006,-3.5900000000000034,0.0,0.07000000000000028,1.8000000000000007,1.2299999999999986,0.0,0.0,8.75,-2.329999999999999,0.0,1.0,0.0
4.0,5.420000000000002,-0.6600000000000037,0.0,-1.2800000000000011,1.9000000000000004,-0.13000000000000078,0.0,8.0,2.229999999999997,-0.7399999999999993,-1.0,1.0,1.0
0.0,-0.8900000000000006,-3.6299999999999955,0.0,2.04,-3.210000000000001,-1.5,0.0,0.0,-4.32,-1.0799999999999992,1.0,1.0,0.0
2.0,-1.8400000000000034,-2.269999999999996,0.0,-0.6200000000000001,-1.0399999999999991,-0.16000000000000014,0.0,0.0,-0.34999999999999787,-0.6399999999999997,-7.0,1.0,1.0
-6.0,-2.569999999999993,3.730000000000004,0.0,-0.7299999999999995,2.369999999999999,-1.4000000000000004,0.0,0.0,-0.7199999999999989,-1.38,2.0,-1.0,0.0
7.0,-1.769999999999996,-8.25,0.0,0.3700000000000001,-2.4700000000000006,-0.02999999999999936,0.0,0.0,2.6999999999999993,-0.3099999999999996,-5.0,1.0,1.0
11.0,7.219999999999999,-0.480000000000004,0.0,1.4399999999999995,-0.4499999999999993,3.16,0.0,0.0,0.5100000000000016,0.2400000000000002,2.0,1.0,0.0
3.0,0.9399999999999977,-3.4200000000000017,0.0,1.1600000000000001,-0.5500000000000007,-2.0,0.0,0.0,-1.4199999999999982,0.3800000000000008,-1.0,1.0,1.0
-5.0,0.3100000000000023,7.409999999999997,0.0,-0.9699999999999998,3.1900000000000013,0.120000000000001,0.0,-7.0,-0.11999999999999744,-2.4399999999999995,5.0,-1.0,0.0
